time,o,h,l,c,volume,complete
2020-08-11 10:30:00,1987.752,1987.756,1987.712,1987.756,5,True
2020-08-11 10:30:30,1987.796,1987.978,1987.796,1987.854,12,True
2020-08-11 10:31:00,1987.78,1987.78,1987.128,1987.33,25,True
2020-08-11 10:31:30,1987.289,1987.89,1987.24,1987.738,32,True
2020-08-11 10:32:00,1987.779,1987.822,1987.5,1987.502,11,True
2020-08-11 10:32:30,1987.46,1987.504,1986.343,1986.368,38,True
2020-08-11 10:33:00,1986.412,1986.94,1986.175,1986.94,33,True
2020-08-11 10:33:30,1986.892,1986.892,1986.58,1986.7,26,True
2020-08-11 10:34:00,1986.657,1986.881,1986.418,1986.881,18,True
2020-08-11 10:34:30,1986.922,1987.126,1986.872,1987.126,18,True
2020-08-11 10:35:00,1987.082,1987.082,1986.76,1986.76,14,True
2020-08-11 10:35:30,1986.802,1986.802,1986.598,1986.64,9,True
2020-08-11 10:36:00,1986.542,1986.542,1985.036,1985.483,55,True
2020-08-11 10:36:30,1985.428,1985.428,1984.774,1985.376,41,True
2020-08-11 10:37:00,1985.31,1985.766,1985.249,1985.663,35,True
2020-08-11 10:37:30,1985.708,1986.42,1985.708,1986.38,23,True
2020-08-11 10:38:00,1986.428,1986.86,1986.294,1986.86,39,True
2020-08-11 10:38:30,1986.819,1987.634,1986.819,1987.474,31,True
2020-08-11 10:39:00,1987.527,1987.57,1987.01,1987.35,27,True
2020-08-11 10:39:30,1987.309,1987.5,1987.128,1987.128,22,True
2020-08-11 10:40:00,1987.087,1987.266,1986.912,1987.036,22,True
2020-08-11 10:40:30,1986.994,1987.042,1986.312,1986.432,44,True
2020-08-11 10:41:00,1986.38,1986.646,1986.204,1986.515,22,True
2020-08-11 10:41:30,1986.557,1986.686,1986.36,1986.49,22,True
2020-08-11 10:42:00,1986.532,1986.789,1986.416,1986.789,27,True
2020-08-11 10:42:30,1986.72,1987.29,1986.582,1987.29,34,True
2020-08-11 10:43:00,1987.248,1987.248,1986.831,1987.002,24,True
2020-08-11 10:43:30,1986.96,1986.96,1986.202,1986.521,27,True
2020-08-11 10:44:00,1986.566,1986.839,1986.566,1986.839,17,True
2020-08-11 10:44:30,1986.88,1987.004,1986.87,1986.926,12,True
2020-08-11 10:45:00,1986.882,1987.079,1986.556,1986.556,19,True
2020-08-11 10:45:30,1986.602,1986.646,1986.39,1986.572,18,True
2020-08-11 10:46:00,1986.524,1986.743,1986.478,1986.478,16,True
2020-08-11 10:46:30,1986.52,1986.779,1986.52,1986.779,7,True
2020-08-11 10:47:00,1986.725,1986.818,1986.632,1986.76,20,True
2020-08-11 10:47:30,1986.804,1987.316,1986.734,1987.076,31,True
2020-08-11 10:48:00,1987.119,1987.44,1987.119,1987.366,30,True
2020-08-11 10:48:30,1987.322,1987.532,1987.322,1987.532,8,True
2020-08-11 10:49:00,1987.578,1987.695,1987.456,1987.608,25,True
2020-08-11 10:49:30,1987.651,1987.651,1987.487,1987.611,16,True
2020-08-11 10:50:00,1987.568,1987.82,1987.523,1987.65,21,True
2020-08-11 10:50:30,1987.608,1987.608,1987.388,1987.428,11,True
2020-08-11 10:51:00,1987.476,1987.715,1987.434,1987.568,22,True
2020-08-11 10:51:30,1987.513,1987.56,1986.566,1986.566,31,True
2020-08-11 10:52:00,1986.609,1987.477,1986.609,1987.477,25,True
2020-08-11 10:52:30,1987.533,1987.814,1987.486,1987.814,11,True
2020-08-11 10:53:00,1987.862,1988.885,1987.86,1988.885,52,True
2020-08-11 10:53:30,1988.932,1988.943,1988.734,1988.899,21,True
2020-08-11 10:54:00,1988.856,1988.856,1988.264,1988.806,34,True
2020-08-11 10:54:30,1988.846,1988.94,1988.802,1988.858,11,True
2020-08-11 10:55:00,1988.816,1989.12,1988.418,1988.556,41,True
2020-08-11 10:55:30,1988.6,1988.882,1988.53,1988.53,16,True
2020-08-11 10:56:00,1988.485,1988.527,1987.86,1988.356,33,True
2020-08-11 10:56:30,1988.314,1988.314,1988.054,1988.054,11,True
2020-08-11 10:57:00,1988.095,1988.502,1988.095,1988.502,12,True
2020-08-11 10:57:30,1988.552,1988.552,1988.326,1988.326,6,True
2020-08-11 10:58:00,1988.372,1988.516,1988.199,1988.199,19,True
2020-08-11 10:58:30,1988.157,1988.51,1988.018,1988.464,17,True
2020-08-11 10:59:00,1988.418,1988.767,1988.322,1988.706,15,True
2020-08-11 10:59:30,1988.648,1988.867,1988.648,1988.775,16,True
2020-08-11 11:00:00,1988.818,1988.905,1988.075,1988.224,33,True
2020-08-11 11:00:30,1988.268,1988.642,1988.268,1988.642,27,True
2020-08-11 11:01:00,1988.6,1988.871,1987.068,1987.374,45,True
2020-08-11 11:01:30,1987.42,1987.81,1987.42,1987.484,37,True
2020-08-11 11:02:00,1987.442,1987.86,1987.399,1987.62,29,True
2020-08-11 11:02:30,1987.58,1987.902,1986.744,1986.942,44,True
2020-08-11 11:03:00,1986.996,1987.088,1985.525,1985.844,67,True
2020-08-11 11:03:30,1985.886,1986.268,1984.975,1986.0,90,True
2020-08-11 11:04:00,1985.951,1986.041,1985.576,1985.79,39,True
2020-08-11 11:04:30,1985.834,1985.834,1985.503,1985.723,30,True
2020-08-11 11:05:00,1985.776,1985.873,1985.246,1985.38,41,True
2020-08-11 11:05:30,1985.425,1985.656,1985.058,1985.197,42,True
2020-08-11 11:06:00,1985.135,1985.305,1984.724,1984.922,45,True
2020-08-11 11:06:30,1984.966,1985.789,1984.966,1985.776,28,True
2020-08-11 11:07:00,1985.73,1986.376,1985.335,1986.376,40,True
2020-08-11 11:07:30,1986.33,1986.739,1986.068,1986.068,44,True
2020-08-11 11:08:00,1986.028,1986.29,1985.755,1986.123,30,True
2020-08-11 11:08:30,1986.173,1986.532,1986.17,1986.391,22,True
2020-08-11 11:09:00,1986.347,1986.424,1986.171,1986.304,19,True
2020-08-11 11:09:30,1986.346,1986.346,1985.752,1985.752,26,True
2020-08-11 11:10:00,1985.706,1986.552,1985.706,1986.452,23,True
2020-08-11 11:10:30,1986.493,1986.78,1986.396,1986.439,18,True
2020-08-11 11:11:00,1986.392,1986.59,1986.266,1986.59,13,True
2020-08-11 11:11:30,1986.549,1986.724,1986.492,1986.526,15,True
2020-08-11 11:12:00,1986.482,1986.482,1986.155,1986.162,14,True
2020-08-11 11:12:30,1986.11,1986.444,1986.11,1986.326,14,True
2020-08-11 11:13:00,1986.385,1986.508,1986.168,1986.508,22,True
2020-08-11 11:13:30,1986.462,1986.75,1986.33,1986.417,21,True
2020-08-11 11:14:00,1986.37,1986.37,1982.318,1982.534,154,True
2020-08-11 11:14:30,1982.576,1983.73,1982.509,1983.73,73,True
2020-08-11 11:15:00,1983.678,1983.956,1983.457,1983.738,58,True
2020-08-11 11:15:30,1983.648,1984.262,1982.991,1984.087,47,True
2020-08-11 11:16:00,1984.128,1984.128,1983.446,1983.503,35,True
2020-08-11 11:16:30,1983.46,1983.604,1982.914,1983.316,45,True
2020-08-11 11:17:00,1983.38,1983.38,1982.692,1983.002,47,True
2020-08-11 11:17:30,1982.958,1983.005,1982.405,1982.548,34,True
2020-08-11 11:18:00,1982.612,1982.714,1978.264,1978.899,275,True
2020-08-11 11:18:30,1978.952,1979.904,1978.382,1979.794,173,True
2020-08-11 11:19:00,1979.736,1979.845,1978.147,1979.422,121,True
2020-08-11 11:19:30,1979.462,1979.581,1978.442,1979.119,122,True
2020-08-11 11:20:00,1979.16,1980.717,1979.104,1980.455,79,True
2020-08-11 11:20:30,1980.412,1981.068,1980.285,1980.712,88,True
2020-08-11 11:21:00,1980.646,1982.122,1980.126,1982.122,79,True
2020-08-11 11:21:30,1982.076,1982.261,1981.352,1981.879,67,True
2020-08-11 11:22:00,1981.922,1982.095,1981.772,1981.878,35,True
2020-08-11 11:22:30,1981.924,1982.759,1981.924,1982.667,48,True
2020-08-11 11:23:00,1982.626,1982.864,1982.308,1982.621,43,True
2020-08-11 11:23:30,1982.574,1983.076,1982.302,1982.472,60,True
2020-08-11 11:24:00,1982.514,1982.556,1981.213,1981.213,60,True
2020-08-11 11:24:30,1981.172,1981.572,1981.01,1981.218,77,True
2020-08-11 11:25:00,1981.258,1981.848,1981.034,1981.479,53,True
2020-08-11 11:25:30,1981.435,1981.52,1981.238,1981.381,34,True
2020-08-11 11:26:00,1981.422,1981.422,1980.79,1980.834,35,True
2020-08-11 11:26:30,1980.793,1981.576,1980.748,1981.526,30,True
2020-08-11 11:27:00,1981.484,1981.484,1980.64,1980.67,45,True
2020-08-11 11:27:30,1980.63,1980.63,1978.168,1978.763,95,True
2020-08-11 11:28:00,1978.809,1978.946,1977.519,1978.206,116,True
2020-08-11 11:28:30,1978.151,1978.416,1977.061,1977.464,141,True
2020-08-11 11:29:00,1977.512,1977.928,1975.826,1976.446,179,True
2020-08-11 11:29:30,1976.498,1979.575,1976.498,1979.498,115,True
2020-08-11 11:30:00,1979.554,1980.229,1978.866,1979.372,82,True
2020-08-11 11:30:30,1979.434,1979.844,1979.216,1979.272,54,True
2020-08-11 11:31:00,1979.221,1979.221,1976.434,1976.434,78,True
2020-08-11 11:31:30,1976.5,1978.871,1976.497,1978.83,92,True
2020-08-11 11:32:00,1978.88,1979.394,1978.344,1978.457,102,True
2020-08-11 11:32:30,1978.414,1978.705,1977.967,1978.66,66,True
2020-08-11 11:33:00,1978.702,1979.58,1978.44,1979.52,77,True
2020-08-11 11:33:30,1979.464,1980.271,1979.326,1979.508,92,True
2020-08-11 11:34:00,1979.55,1979.594,1978.258,1978.406,74,True
2020-08-11 11:34:30,1978.364,1978.792,1977.763,1978.792,107,True
2020-08-11 11:35:00,1978.834,1978.893,1978.452,1978.74,43,True
2020-08-11 11:35:30,1978.788,1979.264,1978.466,1978.762,62,True
2020-08-11 11:36:00,1978.812,1978.879,1978.001,1978.789,72,True
2020-08-11 11:36:30,1978.748,1978.748,1977.383,1977.439,99,True
2020-08-11 11:37:00,1977.48,1977.567,1976.116,1976.167,94,True
2020-08-11 11:37:30,1976.214,1977.871,1976.214,1977.474,110,True
2020-08-11 11:38:00,1977.432,1979.854,1977.184,1979.618,117,True
2020-08-11 11:38:30,1979.666,1979.857,1978.819,1979.151,84,True
2020-08-11 11:39:00,1979.2,1979.22,1978.03,1978.076,69,True
2020-08-11 11:39:30,1978.122,1978.122,1977.722,1977.823,49,True
2020-08-11 11:40:00,1977.775,1978.931,1977.775,1978.36,70,True
2020-08-11 11:40:30,1978.314,1978.35,1977.436,1977.967,101,True
2020-08-11 11:41:00,1978.01,1978.631,1978.01,1978.631,39,True
2020-08-11 11:41:30,1978.672,1979.471,1978.672,1978.878,61,True
2020-08-11 11:42:00,1978.833,1978.833,1976.552,1976.854,93,True
2020-08-11 11:42:30,1976.814,1977.226,1974.916,1976.632,167,True
2020-08-11 11:43:00,1976.676,1977.382,1975.926,1976.906,152,True
2020-08-11 11:43:30,1976.948,1977.516,1976.826,1976.826,71,True
2020-08-11 11:44:00,1976.868,1977.338,1976.586,1977.266,59,True
2020-08-11 11:44:30,1977.192,1977.241,1974.386,1974.475,110,True
2020-08-11 11:45:00,1974.518,1976.566,1974.359,1976.396,111,True
2020-08-11 11:45:30,1976.456,1977.459,1976.172,1977.08,84,True
2020-08-11 11:46:00,1977.034,1977.034,1975.896,1976.16,65,True
2020-08-11 11:46:30,1976.21,1977.799,1976.21,1977.799,53,True
2020-08-11 11:47:00,1977.845,1978.14,1977.473,1977.747,64,True
2020-08-11 11:47:30,1977.702,1977.747,1976.348,1976.704,70,True
2020-08-11 11:48:00,1976.75,1977.672,1976.702,1977.672,54,True
2020-08-11 11:48:30,1977.715,1978.051,1977.436,1977.436,62,True
2020-08-11 11:49:00,1977.384,1977.51,1976.663,1977.406,57,True
2020-08-11 11:49:30,1977.36,1977.36,1976.744,1977.256,30,True
2020-08-11 11:50:00,1977.302,1978.428,1977.302,1978.428,76,True
2020-08-11 11:50:30,1978.469,1979.26,1978.336,1979.26,74,True
2020-08-11 11:51:00,1979.319,1980.412,1978.774,1980.218,106,True
2020-08-11 11:51:30,1980.168,1980.724,1979.977,1980.672,87,True
2020-08-11 11:52:00,1980.628,1980.909,1980.269,1980.788,63,True
2020-08-11 11:52:30,1980.831,1982.536,1980.831,1982.238,158,True
2020-08-11 11:53:00,1982.282,1982.501,1981.498,1981.966,112,True
2020-08-11 11:53:30,1981.922,1982.014,1980.84,1981.489,94,True
2020-08-11 11:54:00,1981.436,1981.778,1980.552,1980.552,88,True
2020-08-11 11:54:30,1980.506,1981.221,1980.458,1980.703,59,True
2020-08-11 11:55:00,1980.656,1980.656,1979.251,1980.167,84,True
2020-08-11 11:55:30,1980.122,1980.636,1980.122,1980.636,50,True
2020-08-11 11:56:00,1980.593,1980.869,1980.046,1980.476,54,True
2020-08-11 11:56:30,1980.404,1980.404,1979.331,1979.484,49,True
2020-08-11 11:57:00,1979.526,1980.221,1979.478,1980.084,34,True
2020-08-11 11:57:30,1980.128,1980.273,1979.764,1979.764,21,True
2020-08-11 11:58:00,1979.721,1979.721,1978.301,1978.33,73,True
2020-08-11 11:58:30,1978.382,1978.534,1978.045,1978.466,66,True
2020-08-11 11:59:00,1978.523,1978.84,1978.152,1978.238,49,True
2020-08-11 11:59:30,1978.282,1978.692,1978.126,1978.126,54,True
2020-08-11 12:00:00,1978.174,1978.43,1975.853,1976.862,210,True
2020-08-11 12:00:30,1976.82,1980.084,1976.723,1980.038,125,True
2020-08-11 12:01:00,1979.998,1981.054,1979.328,1980.892,139,True
2020-08-11 12:01:30,1980.85,1981.672,1979.506,1980.646,141,True
2020-08-11 12:02:00,1980.704,1981.305,1979.665,1979.76,103,True
2020-08-11 12:02:30,1979.805,1980.063,1978.596,1978.808,91,True
2020-08-11 12:03:00,1978.848,1980.728,1978.459,1980.286,116,True
2020-08-11 12:03:30,1980.242,1980.427,1979.115,1979.76,95,True
2020-08-11 12:04:00,1979.715,1980.256,1979.087,1980.184,68,True
2020-08-11 12:04:30,1980.23,1980.894,1980.061,1980.536,54,True
2020-08-11 12:05:00,1980.586,1980.586,1978.919,1979.461,68,True
2020-08-11 12:05:30,1979.502,1979.686,1979.124,1979.25,41,True
2020-08-11 12:06:00,1979.3,1979.388,1977.318,1977.428,73,True
2020-08-11 12:06:30,1977.364,1978.34,1977.249,1978.142,55,True
2020-08-11 12:07:00,1978.09,1978.432,1977.747,1978.346,84,True
2020-08-11 12:07:30,1978.306,1978.646,1977.514,1977.76,78,True
2020-08-11 12:08:00,1977.715,1977.715,1976.752,1976.888,76,True
2020-08-11 12:08:30,1976.844,1977.135,1976.551,1976.887,60,True
2020-08-11 12:09:00,1976.84,1977.864,1976.681,1977.836,93,True
2020-08-11 12:09:30,1977.89,1978.906,1977.89,1978.869,63,True
2020-08-11 12:10:00,1978.91,1979.046,1977.926,1978.114,53,True
2020-08-11 12:10:30,1978.066,1978.116,1977.532,1977.755,58,True
2020-08-11 12:11:00,1977.8,1977.85,1977.17,1977.554,50,True
2020-08-11 12:11:30,1977.609,1977.832,1976.836,1976.936,38,True
2020-08-11 12:12:00,1976.981,1977.81,1976.981,1977.81,31,True
2020-08-11 12:12:30,1977.765,1977.766,1976.671,1976.684,42,True
2020-08-11 12:13:00,1976.736,1976.736,1975.635,1975.792,84,True
2020-08-11 12:13:30,1975.75,1976.078,1975.185,1976.078,74,True
2020-08-11 12:14:00,1976.123,1976.876,1976.036,1976.819,69,True
2020-08-11 12:14:30,1976.868,1977.91,1976.516,1977.738,63,True
2020-08-11 12:15:00,1977.694,1978.581,1977.522,1978.536,51,True
2020-08-11 12:15:30,1978.494,1978.508,1977.688,1977.868,55,True
2020-08-11 12:16:00,1977.926,1978.596,1977.786,1978.51,34,True
2020-08-11 12:16:30,1978.552,1979.034,1978.514,1978.594,45,True
2020-08-11 12:17:00,1978.536,1978.536,1977.725,1977.877,66,True
2020-08-11 12:17:30,1977.826,1978.69,1977.514,1978.557,66,True
2020-08-11 12:18:00,1978.598,1980.186,1978.598,1980.186,88,True
2020-08-11 12:18:30,1980.236,1980.278,1979.383,1979.742,71,True
2020-08-11 12:19:00,1979.7,1980.22,1979.564,1980.082,61,True
2020-08-11 12:19:30,1980.028,1980.028,1979.356,1979.536,32,True
2020-08-11 12:20:00,1979.49,1980.996,1978.658,1980.137,140,True
2020-08-11 12:20:30,1980.184,1980.184,1978.626,1978.998,64,True
2020-08-11 12:21:00,1978.953,1979.017,1976.589,1977.166,107,True
2020-08-11 12:21:30,1977.213,1978.598,1977.213,1978.274,81,True
2020-08-11 12:22:00,1978.227,1978.227,1976.675,1977.255,78,True
2020-08-11 12:22:30,1977.326,1977.414,1976.48,1976.48,89,True
2020-08-11 12:23:00,1976.428,1976.548,1975.404,1975.501,74,True
2020-08-11 12:23:30,1975.551,1976.14,1975.256,1975.765,75,True
2020-08-11 12:24:00,1975.812,1976.104,1975.42,1975.514,69,True
2020-08-11 12:24:30,1975.56,1977.248,1975.517,1976.966,80,True
2020-08-11 12:25:00,1977.012,1977.012,1975.62,1975.904,95,True
2020-08-11 12:25:30,1975.854,1975.854,1973.164,1975.01,168,True
2020-08-11 12:26:00,1974.914,1975.498,1974.576,1975.242,106,True
2020-08-11 12:26:30,1975.199,1975.748,1975.085,1975.654,39,True
2020-08-11 12:27:00,1975.596,1975.698,1975.298,1975.461,57,True
2020-08-11 12:27:30,1975.414,1976.8,1975.368,1976.662,81,True
2020-08-11 12:28:00,1976.715,1976.978,1975.506,1976.55,81,True
2020-08-11 12:28:30,1976.502,1976.505,1975.934,1976.022,64,True
2020-08-11 12:29:00,1975.98,1976.132,1975.34,1975.514,40,True
2020-08-11 12:29:30,1975.46,1976.708,1975.272,1975.284,72,True
2020-08-11 12:30:00,1975.337,1975.52,1973.786,1975.178,103,True
2020-08-11 12:30:30,1975.22,1976.524,1975.22,1976.166,105,True
2020-08-11 12:31:00,1976.229,1976.438,1975.458,1975.802,100,True
2020-08-11 12:31:30,1975.761,1975.981,1974.584,1975.826,92,True
2020-08-11 12:32:00,1975.87,1976.383,1974.854,1976.002,111,True
2020-08-11 12:32:30,1975.952,1975.952,1974.552,1974.794,91,True
2020-08-11 12:33:00,1974.75,1974.97,1972.325,1972.841,222,True
2020-08-11 12:33:30,1972.886,1973.23,1969.595,1970.026,183,True
2020-08-11 12:34:00,1970.144,1971.016,1967.946,1969.622,232,True
2020-08-11 12:34:30,1969.724,1970.692,1969.6,1970.232,169,True
2020-08-11 12:35:00,1970.186,1971.554,1970.186,1971.544,139,True
2020-08-11 12:35:30,1971.59,1971.836,1967.917,1968.78,200,True
2020-08-11 12:36:00,1968.71,1969.31,1967.85,1969.292,209,True
2020-08-11 12:36:30,1969.338,1970.116,1967.968,1968.252,213,True
2020-08-11 12:37:00,1968.206,1969.839,1968.165,1968.864,198,True
2020-08-11 12:37:30,1968.822,1969.468,1966.12,1967.421,202,True
2020-08-11 12:38:00,1967.518,1968.697,1967.28,1968.244,130,True
2020-08-11 12:38:30,1968.2,1968.2,1966.352,1966.501,153,True
2020-08-11 12:39:00,1966.446,1969.12,1965.772,1968.671,207,True
2020-08-11 12:39:30,1968.717,1970.142,1968.412,1969.349,138,True
2020-08-11 12:40:00,1969.3,1969.305,1967.126,1967.779,137,True
2020-08-11 12:40:30,1967.86,1968.434,1967.397,1967.397,135,True
2020-08-11 12:41:00,1967.336,1968.474,1966.993,1968.17,130,True
2020-08-11 12:41:30,1968.119,1968.226,1966.476,1967.215,125,True
2020-08-11 12:42:00,1967.15,1967.91,1966.69,1967.9,136,True
2020-08-11 12:42:30,1967.95,1968.24,1966.901,1967.598,111,True
2020-08-11 12:43:00,1967.64,1968.028,1967.344,1967.431,77,True
2020-08-11 12:43:30,1967.39,1967.39,1965.623,1965.623,106,True
2020-08-11 12:44:00,1965.576,1965.808,1963.592,1965.384,228,True
2020-08-11 12:44:30,1965.445,1966.189,1964.241,1964.32,130,True
2020-08-11 12:45:00,1964.396,1965.274,1962.76,1965.266,217,True
2020-08-11 12:45:30,1965.218,1967.128,1964.692,1967.056,161,True
2020-08-11 12:46:00,1967.003,1967.005,1964.628,1965.612,113,True
2020-08-11 12:46:30,1965.57,1966.272,1965.187,1965.886,98,True
2020-08-11 12:47:00,1965.948,1966.623,1965.198,1965.614,113,True
2020-08-11 12:47:30,1965.555,1965.614,1964.504,1964.809,102,True
2020-08-11 12:48:00,1964.763,1964.763,1960.975,1962.604,221,True
2020-08-11 12:48:30,1962.652,1962.918,1961.384,1961.892,194,True
2020-08-11 12:49:00,1961.843,1962.116,1959.873,1960.678,303,True
2020-08-11 12:49:30,1960.58,1961.984,1959.685,1960.06,199,True
2020-08-11 12:50:00,1960.006,1961.25,1959.688,1960.523,160,True
2020-08-11 12:50:30,1960.475,1960.842,1959.39,1959.716,141,True
2020-08-11 12:51:00,1959.676,1959.722,1957.538,1958.437,234,True
2020-08-11 12:51:30,1958.392,1958.427,1954.406,1955.926,232,True
2020-08-11 12:52:00,1955.972,1957.179,1955.357,1955.914,267,True
2020-08-11 12:52:30,1955.866,1956.08,1953.231,1955.408,218,True
2020-08-11 12:53:00,1955.354,1955.834,1953.994,1955.122,119,True
2020-08-11 12:53:30,1955.168,1957.949,1954.965,1957.949,171,True
2020-08-11 12:54:00,1958.006,1959.158,1955.84,1958.854,158,True
2020-08-11 12:54:30,1958.928,1960.936,1958.158,1958.335,189,True
2020-08-11 12:55:00,1958.38,1961.28,1958.201,1960.573,176,True
2020-08-11 12:55:30,1960.614,1960.799,1958.948,1959.323,148,True
2020-08-11 12:56:00,1959.371,1961.073,1959.371,1960.105,104,True
2020-08-11 12:56:30,1960.164,1961.308,1958.93,1959.684,150,True
2020-08-11 12:57:00,1959.728,1960.864,1959.608,1959.986,118,True
2020-08-11 12:57:30,1960.028,1960.611,1959.9,1960.382,105,True
2020-08-11 12:58:00,1960.294,1960.294,1958.8,1959.56,116,True
2020-08-11 12:58:30,1959.488,1960.084,1959.338,1959.86,61,True
2020-08-11 12:59:00,1959.902,1962.102,1959.902,1961.93,226,True
2020-08-11 12:59:30,1961.978,1963.67,1961.978,1963.485,187,True
